OwnerName,APN,SitusAddress,SitusCity,SitusZip,SubdivisionID,SubdivisionName,Mcr,SectionTownshipRange,IsRental,Weight,PropertyDescription,OwnerMailingAddress,McrNumber,PropertyType,PUCCode,ImprFCV,LandFCV,Neighborhood,MarketArea,Stories,LandSize,SalePrice,SaleDate,FullCashValue,LivableSqFootage,ConstructionYear,WeightedAge,PoolArea,Foreclosed,Floor1SqFt,Floor2SqFt,Floor3SqFt,BasementSqFt,Pool,Garage
PHOENIX CITY OF,"{'Book': '300', 'Map': '05', 'Item': '002', 'clean': '30005002', 'formatted': '300-05-002', 'link': '/api/parcel/30005002'}",,,,0,,,26-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '05', 'Item': '879', 'clean': '30005879', 'formatted': '300-05-879', 'link': '/api/parcel/30005879'}",,,,0,,,34-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST FL 8 PHOENIX, AZ 850032295",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '05', 'Item': '880', 'clean': '30005880', 'formatted': '300-05-880', 'link': '/api/parcel/30005880'}",,,,0,,,34-1S-2E,FALSE,61508,State Property,"251 W WASHINGTON ST FL 8 PHOENIX, AZ 850032295",,LD,9500,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '003B', 'clean': '30006003B', 'formatted': '300-06-003B', 'link': '/api/parcel/30006003B'}",,,,0,,,13-1S-2E,FALSE,61508,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '003D', 'clean': '30006003D', 'formatted': '300-06-003D', 'link': '/api/parcel/30006003D'}",,,,0,,,18-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '006B', 'clean': '30006006B', 'formatted': '300-06-006B', 'link': '/api/parcel/30006006B'}",,,,0,,,13-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '007', 'clean': '30006007', 'formatted': '300-06-007', 'link': '/api/parcel/30006007'}",,,,0,,,18-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '010J', 'clean': '30006010J', 'formatted': '300-06-010J', 'link': '/api/parcel/30006010J'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '010W', 'clean': '30006010W', 'formatted': '300-06-010W', 'link': '/api/parcel/30006010W'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '010X', 'clean': '30006010X', 'formatted': '300-06-010X', 'link': '/api/parcel/30006010X'}","3216 W ANSELL RD LAVEEN, AZ 85339",LAVEEN,85339,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '010Z', 'clean': '30006010Z', 'formatted': '300-06-010Z', 'link': '/api/parcel/30006010Z'}","3210 W ANSELL RD LAVEEN, AZ 85339",LAVEEN,85339,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '012C', 'clean': '30006012C', 'formatted': '300-06-012C', 'link': '/api/parcel/30006012C'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '012F', 'clean': '30006012F', 'formatted': '300-06-012F', 'link': '/api/parcel/30006012F'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '012H', 'clean': '30006012H', 'formatted': '300-06-012H', 'link': '/api/parcel/30006012H'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '012K', 'clean': '30006012K', 'formatted': '300-06-012K', 'link': '/api/parcel/30006012K'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '012X', 'clean': '30006012X', 'formatted': '300-06-012X', 'link': '/api/parcel/30006012X'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014D', 'clean': '30006014D', 'formatted': '300-06-014D', 'link': '/api/parcel/30006014D'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014E', 'clean': '30006014E', 'formatted': '300-06-014E', 'link': '/api/parcel/30006014E'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014G', 'clean': '30006014G', 'formatted': '300-06-014G', 'link': '/api/parcel/30006014G'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014K', 'clean': '30006014K', 'formatted': '300-06-014K', 'link': '/api/parcel/30006014K'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014V', 'clean': '30006014V', 'formatted': '300-06-014V', 'link': '/api/parcel/30006014V'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '014X', 'clean': '30006014X', 'formatted': '300-06-014X', 'link': '/api/parcel/30006014X'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '015A', 'clean': '30006015A', 'formatted': '300-06-015A', 'link': '/api/parcel/30006015A'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '016', 'clean': '30006016', 'formatted': '300-06-016', 'link': '/api/parcel/30006016'}",,,,0,,,23-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '017', 'clean': '30006017', 'formatted': '300-06-017', 'link': '/api/parcel/30006017'}",,,,0,,,24-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '018', 'clean': '30006018', 'formatted': '300-06-018', 'link': '/api/parcel/30006018'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '028', 'clean': '30006028', 'formatted': '300-06-028', 'link': '/api/parcel/30006028'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '029', 'clean': '30006029', 'formatted': '300-06-029', 'link': '/api/parcel/30006029'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '036', 'clean': '30006036', 'formatted': '300-06-036', 'link': '/api/parcel/30006036'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '038', 'clean': '30006038', 'formatted': '300-06-038', 'link': '/api/parcel/30006038'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '146', 'clean': '30006146', 'formatted': '300-06-146', 'link': '/api/parcel/30006146'}",,,,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '06', 'Item': '168', 'clean': '30006168', 'formatted': '300-06-168', 'link': '/api/parcel/30006168'}","2727 W CETON DR LAVEEN, AZ 85339",LAVEEN,85339,0,,,14-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '001B', 'clean': '30007001B', 'formatted': '300-07-001B', 'link': '/api/parcel/30007001B'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '001E', 'clean': '30007001E', 'formatted': '300-07-001E', 'link': '/api/parcel/30007001E'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '003S', 'clean': '30007003S', 'formatted': '300-07-003S', 'link': '/api/parcel/30007003S'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '003T', 'clean': '30007003T', 'formatted': '300-07-003T', 'link': '/api/parcel/30007003T'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '003U', 'clean': '30007003U', 'formatted': '300-07-003U', 'link': '/api/parcel/30007003U'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '005B', 'clean': '30007005B', 'formatted': '300-07-005B', 'link': '/api/parcel/30007005B'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '010B', 'clean': '30007010B', 'formatted': '300-07-010B', 'link': '/api/parcel/30007010B'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '013', 'clean': '30007013', 'formatted': '300-07-013', 'link': '/api/parcel/30007013'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '014B', 'clean': '30007014B', 'formatted': '300-07-014B', 'link': '/api/parcel/30007014B'}",,,,0,,,22-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '015', 'clean': '30007015', 'formatted': '300-07-015', 'link': '/api/parcel/30007015'}",,,,0,,,22-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '016', 'clean': '30007016', 'formatted': '300-07-016', 'link': '/api/parcel/30007016'}",,,,0,,,22-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '017D', 'clean': '30007017D', 'formatted': '300-07-017D', 'link': '/api/parcel/30007017D'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '022', 'clean': '30007022', 'formatted': '300-07-022', 'link': '/api/parcel/30007022'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '07', 'Item': '024', 'clean': '30007024', 'formatted': '300-07-024', 'link': '/api/parcel/30007024'}",,,,0,,,21-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '08', 'Item': '024', 'clean': '30008024', 'formatted': '300-08-024', 'link': '/api/parcel/30008024'}","4706 W ESTRELLA DR LAVEEN, AZ 85339",LAVEEN,85339,0,,,16-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9780,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '09', 'Item': '003B', 'clean': '30009003B', 'formatted': '300-09-003B', 'link': '/api/parcel/30009003B'}",,,,0,,,15-1S-2E,FALSE,61508,Municipal Property,"200 W WASHINGTON ST 4TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '09', 'Item': '011D', 'clean': '30009011D', 'formatted': '300-09-011D', 'link': '/api/parcel/30009011D'}",,,,0,,,15-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '09', 'Item': '011E', 'clean': '30009011E', 'formatted': '300-09-011E', 'link': '/api/parcel/30009011E'}",,,,0,,,15-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '10', 'Item': '132', 'clean': '30010132', 'formatted': '300-10-132', 'link': '/api/parcel/30010132'}",,,,0,,,09-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '12', 'Item': '009D', 'clean': '30012009D', 'formatted': '300-12-009D', 'link': '/api/parcel/30012009D'}","4718 W DOBBINS RD LAVEEN, AZ 85339",LAVEEN,85339,0,,,04-1S-2E,FALSE,61508,Municipal Property,"150 S 12TH ST PHOENIX, AZ 85034",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '001H', 'clean': '30013001H', 'formatted': '300-13-001H', 'link': '/api/parcel/30013001H'}",,,,0,,,03-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '001J', 'clean': '30013001J', 'formatted': '300-13-001J', 'link': '/api/parcel/30013001J'}",,,,0,,,03-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '001P', 'clean': '30013001P', 'formatted': '300-13-001P', 'link': '/api/parcel/30013001P'}",,,,0,,,03-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '001Q', 'clean': '30013001Q', 'formatted': '300-13-001Q', 'link': '/api/parcel/30013001Q'}","7858 S 35TH AVE LAVEEN, AZ 85339",LAVEEN,85339,0,,,03-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9750,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '007D', 'clean': '30013007D', 'formatted': '300-13-007D', 'link': '/api/parcel/30013007D'}","8800 S 41ST AVE LAVEEN, AZ 85339",LAVEEN,85339,0,,,03-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX UNION HIGH SCHOOL DISTARICT,"{'Book': '300', 'Map': '13', 'Item': '010', 'clean': '30013010', 'formatted': '300-13-010', 'link': '/api/parcel/30013010'}","3921 W BASELINE RD LAVEEN, AZ 85339",LAVEEN,85339,19925,CESAR CHAVEZ HIGH SCHOOL AMD,49821,03-1S-2E,FALSE,61508,Municipal Property,"4502 N CENTRAL AVE 4TH FLR RM 438 PHOENIX, AZ 85012",49821,CM,9790,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
IH4 PROPERTY PHOENIX LP,"{'Book': '300', 'Map': '13', 'Item': '263', 'clean': '30013263', 'formatted': '300-13-263', 'link': '/api/parcel/30013263'}","6341 W VALENCIA DR LAVEEN, AZ 85339",LAVEEN,85339,19927,AVALON VILLAGE,70430,06-1S-2E,TRUE,61508,Single Family Residence,"21001 N TATUM BLVD SUITE 1630-630 PHOENIX, AZ 85050",70430,RD,131,162000,40500,3,4,2,3600,149990,8-Oct,202500,2373,2007,2007,0,FALSE,994,1379,0,0,FALSE,TRUE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '792', 'clean': '30013792', 'formatted': '300-13-792', 'link': '/api/parcel/30013792'}","5308 W GWEN ST LAVEEN, AZ 85339",LAVEEN,85339,19930,LAVEEN COMMONS,75334,05-1S-2E,FALSE,61508,Municipal Property,"200 W WASHINGTON 8TH FLOOR PHOENIX, AZ 85003",75334,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '13', 'Item': '810', 'clean': '30013810', 'formatted': '300-13-810', 'link': '/api/parcel/30013810'}",,,,19930,LAVEEN COMMONS,75334,05-1S-2E,FALSE,61508,Municipal Property,"200 W WASHINGTON 8TH FLOOR PHOENIX, AZ 85003",75334,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOME RENTALS II LLC,"{'Book': '300', 'Map': '14', 'Item': '402', 'clean': '30014402', 'formatted': '300-14-402', 'link': '/api/parcel/30014402'}","4117 W PEDRO LN LAVEEN, AZ 85339",LAVEEN,85339,19941,MONTANA VISTA REPLAT,82424,03-1S-2E,FALSE,61508,Single Family Residence,"3145 E CHANDLER BLVD SUITE 110 PHOENIX, AZ 85048",82424,RD,131,171200,42800,3,4,1,4076,157000,15-Apr,214000,2173,2009,2009,0,FALSE,2173,0,0,0,FALSE,TRUE
PHOENIX CITY OF,"{'Book': '300', 'Map': '14', 'Item': '934B', 'clean': '30014934B', 'formatted': '300-14-934B', 'link': '/api/parcel/30014934B'}","2727 W BASELINE RD LAVEEN, AZ 85339",LAVEEN,85339,0,,,02-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '14', 'Item': '942', 'clean': '30014942', 'formatted': '300-14-942', 'link': '/api/parcel/30014942'}","7825 S 35TH AVE LAVEEN, AZ 85339",LAVEEN,85339,19935,YOUNGS ACRES,1715,02-1S-2E,FALSE,61508,Municipal Property,"3838 N CENTRAL AVE STE 1400 PHOENIX, AZ 85012",1715,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOME RENTALS II LLC,"{'Book': '300', 'Map': '15', 'Item': '724', 'clean': '30015724', 'formatted': '300-15-724', 'link': '/api/parcel/30015724'}","5751 W GWEN ST LAVEEN, AZ 85339",LAVEEN,85339,19947,PASEO POINTE REPLAT,90907,05-1S-2E,FALSE,61508,Single Family Residence,"1932 E SALT SAGE DR PHOENIX, AZ 85048",90907,RD,131,150800,37700,3,4,2,3825,95000,12-Aug,188500,1907,2008,2008,0,TRUE,800,1107,0,0,FALSE,TRUE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '003C', 'clean': '30016003C', 'formatted': '300-16-003C', 'link': '/api/parcel/30016003C'}",,,,0,,,12-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
